wordpair_id,gameID,clueOption,clueOption_word,Method,In/Out
ankle-travel,473130-490559,7,,glove,
ankle-travel,473130-490559,7,,num_unique,
ankle-travel,473130-490559,7,,swow,
ankle-travel,473130-490559,8,,glove,
ankle-travel,473130-490559,8,,num_unique,
ankle-travel,473130-490559,8,,swow,
ankle-travel,473184-487224,1,moving,glove,Out
ankle-travel,473184-487224,1,moving,num_unique,In
ankle-travel,473184-487224,1,moving,swow,Out
ankle-travel,473184-487224,2,vacation,glove,Out
ankle-travel,473184-487224,2,vacation,num_unique,In
ankle-travel,473184-487224,2,vacation,swow,Out
ankle-travel,473184-487224,3,foot,glove,In
ankle-travel,473184-487224,3,foot,num_unique,In
ankle-travel,473184-487224,3,foot,swow,In
ankle-travel,473184-487224,4,,glove,
ankle-travel,473184-487224,4,,num_unique,
ankle-travel,473184-487224,4,,swow,
ankle-travel,473184-487224,5,,glove,
ankle-travel,473184-487224,5,,num_unique,
ankle-travel,473184-487224,5,,swow,
ankle-travel,473184-487224,6,,glove,
ankle-travel,473184-487224,6,,num_unique,
ankle-travel,473184-487224,6,,swow,
ankle-travel,473184-487224,7,,glove,
ankle-travel,473184-487224,7,,num_unique,
ankle-travel,473184-487224,7,,swow,
ankle-travel,473184-487224,8,,glove,
ankle-travel,473184-487224,8,,num_unique,
ankle-travel,473184-487224,8,,swow,
ankle-travel,473468-490173,1,walk,glove,Out
ankle-travel,473468-490173,1,walk,num_unique,In
ankle-travel,473468-490173,1,walk,swow,Out
ankle-travel,473468-490173,2,suitcase,glove,Out
ankle-travel,473468-490173,2,suitcase,num_unique,In
ankle-travel,473468-490173,2,suitcase,swow,Out
ankle-travel,473468-490173,3,hike,glove,Out
ankle-travel,473468-490173,3,hike,num_unique,In
ankle-travel,473468-490173,3,hike,swow,Out
ankle-travel,473468-490173,4,exploring,glove,Out
ankle-travel,473468-490173,4,exploring,num_unique,Out
ankle-travel,473468-490173,4,exploring,swow,Out
ankle-travel,473468-490173,5,,glove,
ankle-travel,473468-490173,5,,num_unique,
ankle-travel,473468-490173,5,,swow,
ankle-travel,473468-490173,6,,glove,
ankle-travel,473468-490173,6,,num_unique,
ankle-travel,473468-490173,6,,swow,
ankle-travel,473468-490173,7,,glove,
ankle-travel,473468-490173,7,,num_unique,
ankle-travel,473468-490173,7,,swow,
ankle-travel,473468-490173,8,,glove,
ankle-travel,473468-490173,8,,num_unique,
ankle-travel,473468-490173,8,,swow,
ankle-travel,473706-458155,1,broke,glove,Out
ankle-travel,473706-458155,1,broke,num_unique,In
ankle-travel,473706-458155,1,broke,swow,Out
ankle-travel,473706-458155,2,gymnastics,glove,Out
ankle-travel,473706-458155,2,gymnastics,num_unique,Out
ankle-travel,473706-458155,2,gymnastics,swow,Out
ankle-travel,473706-458155,3,walk,glove,Out
ankle-travel,473706-458155,3,walk,num_unique,In
ankle-travel,473706-458155,3,walk,swow,Out
ankle-travel,473706-458155,4,transport,glove,Out
ankle-travel,473706-458155,4,transport,num_unique,Out
ankle-travel,473706-458155,4,transport,swow,Out
ankle-travel,473706-458155,5,,glove,
ankle-travel,473706-458155,5,,num_unique,
ankle-travel,473706-458155,5,,swow,
ankle-travel,473706-458155,6,,glove,
ankle-travel,473706-458155,6,,num_unique,
ankle-travel,473706-458155,6,,swow,
ankle-travel,473706-458155,7,,glove,
ankle-travel,473706-458155,7,,num_unique,
ankle-travel,473706-458155,7,,swow,
ankle-travel,473706-458155,8,,glove,
ankle-travel,473706-458155,8,,num_unique,
ankle-travel,473706-458155,8,,swow,
ankle-travel,473736-473763,1,foot,glove,In
ankle-travel,473736-473763,1,foot,num_unique,In
ankle-travel,473736-473763,1,foot,swow,In
ankle-travel,473736-473763,2,journey,glove,In
ankle-travel,473736-473763,2,journey,num_unique,Out
ankle-travel,473736-473763,2,journey,swow,Out
ankle-travel,473736-473763,3,afoot,glove,Out
ankle-travel,473736-473763,3,afoot,num_unique,In
ankle-travel,473736-473763,3,afoot,swow,Out
ankle-travel,473736-473763,4,,glove,
ankle-travel,473736-473763,4,,num_unique,
ankle-travel,473736-473763,4,,swow,
ankle-travel,473736-473763,5,,glove,
ankle-travel,473736-473763,5,,num_unique,
ankle-travel,473736-473763,5,,swow,
ankle-travel,473736-473763,6,,glove,
ankle-travel,473736-473763,6,,num_unique,
ankle-travel,473736-473763,6,,swow,
ankle-travel,473736-473763,7,,glove,
ankle-travel,473736-473763,7,,num_unique,
ankle-travel,473736-473763,7,,swow,
ankle-travel,473736-473763,8,,glove,
ankle-travel,473736-473763,8,,num_unique,
ankle-travel,473736-473763,8,,swow,
ankle-travel,473749-473360,1,mountaineering,glove,Out
ankle-travel,473749-473360,1,mountaineering,num_unique,In
ankle-travel,473749-473360,1,mountaineering,swow,Out
ankle-travel,473749-473360,2,walking,glove,Out
ankle-travel,473749-473360,2,walking,num_unique,In
ankle-travel,473749-473360,2,walking,swow,Out
ankle-travel,473749-473360,3,mountain-climbing,glove,Out
ankle-travel,473749-473360,3,mountain-climbing,num_unique,Out
ankle-travel,473749-473360,3,mountain-climbing,swow,Out
ankle-travel,473749-473360,4,,glove,
ankle-travel,473749-473360,4,,num_unique,
ankle-travel,473749-473360,4,,swow,
ankle-travel,473749-473360,5,,glove,
ankle-travel,473749-473360,5,,num_unique,
ankle-travel,473749-473360,5,,swow,
ankle-travel,473749-473360,6,,glove,
ankle-travel,473749-473360,6,,num_unique,
ankle-travel,473749-473360,6,,swow,
ankle-travel,473749-473360,7,,glove,
ankle-travel,473749-473360,7,,num_unique,
ankle-travel,473749-473360,7,,swow,
ankle-travel,473749-473360,8,,glove,
ankle-travel,473749-473360,8,,num_unique,
ankle-travel,473749-473360,8,,swow,
ankle-travel,474297-455411,1,shoes,glove,Out
ankle-travel,474297-455411,1,shoes,num_unique,In
ankle-travel,474297-455411,1,shoes,swow,Out
ankle-travel,474297-455411,2,boots,glove,Out
ankle-travel,474297-455411,2,boots,num_unique,In
ankle-travel,474297-455411,2,boots,swow,Out
ankle-travel,474297-455411,3,step,glove,Out
ankle-travel,474297-455411,3,step,num_unique,Out
ankle-travel,474297-455411,3,step,swow,Out
ankle-travel,474297-455411,4,,glove,
ankle-travel,474297-455411,4,,num_unique,
ankle-travel,474297-455411,4,,swow,
ankle-travel,474297-455411,5,,glove,
ankle-travel,474297-455411,5,,num_unique,
ankle-travel,474297-455411,5,,swow,
ankle-travel,474297-455411,6,,glove,
ankle-travel,474297-455411,6,,num_unique,
ankle-travel,474297-455411,6,,swow,
ankle-travel,474297-455411,7,,glove,
ankle-travel,474297-455411,7,,num_unique,
ankle-travel,474297-455411,7,,swow,
ankle-travel,474297-455411,8,,glove,
ankle-travel,474297-455411,8,,num_unique,
ankle-travel,474297-455411,8,,swow,
ankle-travel,474298-475599,1,basketball,glove,Out
ankle-travel,474298-475599,1,basketball,num_unique,In
ankle-travel,474298-475599,1,basketball,swow,Out
ankle-travel,474298-475599,2,foul,glove,Out
ankle-travel,474298-475599,2,foul,num_unique,Out
ankle-travel,474298-475599,2,foul,swow,Out
ankle-travel,474298-475599,3,hike,glove,Out
ankle-travel,474298-475599,3,hike,num_unique,In
ankle-travel,474298-475599,3,hike,swow,Out
ankle-travel,474298-475599,4,,glove,
ankle-travel,474298-475599,4,,num_unique,
ankle-travel,474298-475599,4,,swow,
ankle-travel,474298-475599,5,,glove,
ankle-travel,474298-475599,5,,num_unique,
ankle-travel,474298-475599,5,,swow,
ankle-travel,474298-475599,6,,glove,
ankle-travel,474298-475599,6,,num_unique,
ankle-travel,474298-475599,6,,swow,
ankle-travel,474298-475599,7,,glove,
ankle-travel,474298-475599,7,,num_unique,
ankle-travel,474298-475599,7,,swow,
ankle-travel,474298-475599,8,,glove,
ankle-travel,474298-475599,8,,num_unique,
ankle-travel,474298-475599,8,,swow,
ankle-travel,475267-490546,1,afoot,glove,Out
ankle-travel,475267-490546,1,afoot,num_unique,In
ankle-travel,475267-490546,1,afoot,swow,Out
ankle-travel,475267-490546,2,walk,glove,Out
ankle-travel,475267-490546,2,walk,num_unique,In
ankle-travel,475267-490546,2,walk,swow,Out
ankle-travel,475267-490546,3,transport,glove,Out
ankle-travel,475267-490546,3,transport,num_unique,Out
ankle-travel,475267-490546,3,transport,swow,Out
ankle-travel,475267-490546,4,,glove,
ankle-travel,475267-490546,4,,num_unique,
ankle-travel,475267-490546,4,,swow,
ankle-travel,475267-490546,5,,glove,
ankle-travel,475267-490546,5,,num_unique,
ankle-travel,475267-490546,5,,swow,
ankle-travel,475267-490546,6,,glove,
ankle-travel,475267-490546,6,,num_unique,
ankle-travel,475267-490546,6,,swow,
ankle-travel,475267-490546,7,,glove,
ankle-travel,475267-490546,7,,num_unique,
ankle-travel,475267-490546,7,,swow,
ankle-travel,475267-490546,8,,glove,
ankle-travel,475267-490546,8,,num_unique,
ankle-travel,475267-490546,8,,swow,
ankle-travel,475561-473741,1,walk,glove,Out
ankle-travel,475561-473741,1,walk,num_unique,In
ankle-travel,475561-473741,1,walk,swow,Out
ankle-travel,475561-473741,2,trip,glove,In
ankle-travel,475561-473741,2,trip,num_unique,Out
ankle-travel,475561-473741,2,trip,swow,Out
ankle-travel,475561-473741,3,journey,glove,In
ankle-travel,475561-473741,3,journey,num_unique,Out
ankle-travel,475561-473741,3,journey,swow,Out
ankle-travel,475561-473741,4,,glove,
ankle-travel,475561-473741,4,,num_unique,
ankle-travel,475561-473741,4,,swow,
ankle-travel,475561-473741,5,,glove,
ankle-travel,475561-473741,5,,num_unique,
ankle-travel,475561-473741,5,,swow,
ankle-travel,475561-473741,6,,glove,
ankle-travel,475561-473741,6,,num_unique,
ankle-travel,475561-473741,6,,swow,
ankle-travel,475561-473741,7,,glove,
ankle-travel,475561-473741,7,,num_unique,
ankle-travel,475561-473741,7,,swow,
ankle-travel,475561-473741,8,,glove,
ankle-travel,475561-473741,8,,num_unique,
ankle-travel,475561-473741,8,,swow,
ankle-travel,475635-488152,1,pedicure,glove,Out
ankle-travel,475635-488152,1,pedicure,num_unique,In
ankle-travel,475635-488152,1,pedicure,swow,Out
ankle-travel,475635-488152,2,sandals,glove,Out
ankle-travel,475635-488152,2,sandals,num_unique,Out
ankle-travel,475635-488152,2,sandals,swow,Out
ankle-travel,475635-488152,3,fragile,glove,Out
ankle-travel,475635-488152,3,fragile,num_unique,Out
ankle-travel,475635-488152,3,fragile,swow,Out
ankle-travel,475635-488152,4,,glove,
ankle-travel,475635-488152,4,,num_unique,
ankle-travel,475635-488152,4,,swow,
ankle-travel,475635-488152,5,,glove,
ankle-travel,475635-488152,5,,num_unique,
ankle-travel,475635-488152,5,,swow,
ankle-travel,475635-488152,6,,glove,
ankle-travel,475635-488152,6,,num_unique,
ankle-travel,475635-488152,6,,swow,
ankle-travel,475635-488152,7,,glove,
ankle-travel,475635-488152,7,,num_unique,
ankle-travel,475635-488152,7,,swow,
ankle-travel,475635-488152,8,,glove,
ankle-travel,475635-488152,8,,num_unique,
ankle-travel,475635-488152,8,,swow,
ankle-travel,475843-472942,1,probation,glove,Out
ankle-travel,475843-472942,1,probation,num_unique,In
ankle-travel,475843-472942,1,probation,swow,Out
ankle-travel,475843-472942,2,monitoring,glove,Out
ankle-travel,475843-472942,2,monitoring,num_unique,Out
ankle-travel,475843-472942,2,monitoring,swow,Out
ankle-travel,475843-472942,3,vacation,glove,Out
ankle-travel,475843-472942,3,vacation,num_unique,In
ankle-travel,475843-472942,3,vacation,swow,Out
ankle-travel,475843-472942,4,,glove,
ankle-travel,475843-472942,4,,num_unique,
ankle-travel,475843-472942,4,,swow,
ankle-travel,475843-472942,5,,glove,
ankle-travel,475843-472942,5,,num_unique,
ankle-travel,475843-472942,5,,swow,
ankle-travel,475843-472942,6,,glove,
ankle-travel,475843-472942,6,,num_unique,
ankle-travel,475843-472942,6,,swow,
ankle-travel,475843-472942,7,,glove,
ankle-travel,475843-472942,7,,num_unique,
ankle-travel,475843-472942,7,,swow,
ankle-travel,475843-472942,8,,glove,
ankle-travel,475843-472942,8,,num_unique,
ankle-travel,475843-472942,8,,swow,
ankle-travel,475881-473301,1,basketball,glove,Out
ankle-travel,475881-473301,1,basketball,num_unique,In
ankle-travel,475881-473301,1,basketball,swow,Out
ankle-travel,475881-473301,2,sports,glove,Out
ankle-travel,475881-473301,2,sports,num_unique,Out
ankle-travel,475881-473301,2,sports,swow,Out
ankle-travel,475881-473301,3,reference,glove,Out
ankle-travel,475881-473301,3,reference,num_unique,Out
ankle-travel,475881-473301,3,reference,swow,Out
ankle-travel,475881-473301,4,,glove,
ankle-travel,475881-473301,4,,num_unique,
ankle-travel,475881-473301,4,,swow,
ankle-travel,475881-473301,5,,glove,
ankle-travel,475881-473301,5,,num_unique,
ankle-travel,475881-473301,5,,swow,
ankle-travel,475881-473301,6,,glove,
ankle-travel,475881-473301,6,,num_unique,
ankle-travel,475881-473301,6,,swow,
ankle-travel,475881-473301,7,,glove,
ankle-travel,475881-473301,7,,num_unique,
ankle-travel,475881-473301,7,,swow,
ankle-travel,475881-473301,8,,glove,
ankle-travel,475881-473301,8,,num_unique,
ankle-travel,475881-473301,8,,swow,
ankle-travel,485894-457849,1,walk,glove,Out
ankle-travel,485894-457849,1,walk,num_unique,In
ankle-travel,485894-457849,1,walk,swow,Out
ankle-travel,485894-457849,2,foot,glove,In
ankle-travel,485894-457849,2,foot,num_unique,In
ankle-travel,485894-457849,2,foot,swow,In
ankle-travel,485894-457849,3,sandal,glove,Out
ankle-travel,485894-457849,3,sandal,num_unique,Out
ankle-travel,485894-457849,3,sandal,swow,Out
ankle-travel,485894-457849,4,,glove,
ankle-travel,485894-457849,4,,num_unique,
ankle-travel,485894-457849,4,,swow,
ankle-travel,485894-457849,5,,glove,
ankle-travel,485894-457849,5,,num_unique,
ankle-travel,485894-457849,5,,swow,
ankle-travel,485894-457849,6,,glove,
ankle-travel,485894-457849,6,,num_unique,
ankle-travel,485894-457849,6,,swow,
ankle-travel,485894-457849,7,,glove,
ankle-travel,485894-457849,7,,num_unique,
ankle-travel,485894-457849,7,,swow,
ankle-travel,485894-457849,8,,glove,
ankle-travel,485894-457849,8,,num_unique,
ankle-travel,485894-457849,8,,swow,
ankle-travel,486041-457632,1,injury,glove,In
ankle-travel,486041-457632,1,injury,num_unique,In
ankle-travel,486041-457632,1,injury,swow,Out
ankle-travel,486041-457632,2,basketball,glove,Out
ankle-travel,486041-457632,2,basketball,num_unique,In
ankle-travel,486041-457632,2,basketball,swow,Out
ankle-travel,486041-457632,3,walk,glove,Out
ankle-travel,486041-457632,3,walk,num_unique,In
ankle-travel,486041-457632,3,walk,swow,Out
ankle-travel,486041-457632,4,walking,glove,Out
ankle-travel,486041-457632,4,walking,num_unique,In
ankle-travel,486041-457632,4,walking,swow,Out
ankle-travel,486041-457632,5,feet,glove,Out
ankle-travel,486041-457632,5,feet,num_unique,In
ankle-travel,486041-457632,5,feet,swow,In
ankle-travel,486041-457632,6,,glove,
ankle-travel,486041-457632,6,,num_unique,
ankle-travel,486041-457632,6,,swow,
ankle-travel,486041-457632,7,,glove,
ankle-travel,486041-457632,7,,num_unique,
ankle-travel,486041-457632,7,,swow,
ankle-travel,486041-457632,8,,glove,
ankle-travel,486041-457632,8,,num_unique,
ankle-travel,486041-457632,8,,swow,
ankle-travel,486051-473300,1,hike,glove,Out
ankle-travel,486051-473300,1,hike,num_unique,In
ankle-travel,486051-473300,1,hike,swow,Out
ankle-travel,486051-473300,2,trail,glove,Out
ankle-travel,486051-473300,2,trail,num_unique,Out
ankle-travel,486051-473300,2,trail,swow,Out
ankle-travel,486051-473300,3,foot,glove,In
ankle-travel,486051-473300,3,foot,num_unique,In
ankle-travel,486051-473300,3,foot,swow,In
ankle-travel,486051-473300,4,,glove,
ankle-travel,486051-473300,4,,num_unique,
ankle-travel,486051-473300,4,,swow,
ankle-travel,486051-473300,5,,glove,
ankle-travel,486051-473300,5,,num_unique,
ankle-travel,486051-473300,5,,swow,
ankle-travel,486051-473300,6,,glove,
ankle-travel,486051-473300,6,,num_unique,
ankle-travel,486051-473300,6,,swow,
ankle-travel,486051-473300,7,,glove,
ankle-travel,486051-473300,7,,num_unique,
ankle-travel,486051-473300,7,,swow,
ankle-travel,486051-473300,8,,glove,
ankle-travel,486051-473300,8,,num_unique,
ankle-travel,486051-473300,8,,swow,
ankle-travel,486052-490835,1,movement,glove,Out
ankle-travel,486052-490835,1,movement,num_unique,In
ankle-travel,486052-490835,1,movement,swow,Out
ankle-travel,486052-490835,2,leg,glove,In
ankle-travel,486052-490835,2,leg,num_unique,Out
ankle-travel,486052-490835,2,leg,swow,In
ankle-travel,486052-490835,3,journey,glove,In
ankle-travel,486052-490835,3,journey,num_unique,Out
ankle-travel,486052-490835,3,journey,swow,Out
ankle-travel,486052-490835,4,,glove,
ankle-travel,486052-490835,4,,num_unique,
ankle-travel,486052-490835,4,,swow,
ankle-travel,486052-490835,5,,glove,
ankle-travel,486052-490835,5,,num_unique,
ankle-travel,486052-490835,5,,swow,
ankle-travel,486052-490835,6,,glove,
ankle-travel,486052-490835,6,,num_unique,
ankle-travel,486052-490835,6,,swow,
ankle-travel,486052-490835,7,,glove,
ankle-travel,486052-490835,7,,num_unique,
ankle-travel,486052-490835,7,,swow,
ankle-travel,486052-490835,8,,glove,
ankle-travel,486052-490835,8,,num_unique,
ankle-travel,486052-490835,8,,swow,
ankle-travel,486112-490466,1,vacation,glove,Out
ankle-travel,486112-490466,1,vacation,num_unique,In
ankle-travel,486112-490466,1,vacation,swow,Out
ankle-travel,486112-490466,2,foot,glove,In
ankle-travel,486112-490466,2,foot,num_unique,In
ankle-travel,486112-490466,2,foot,swow,In
ankle-travel,486112-490466,3,holiday,glove,Out
ankle-travel,486112-490466,3,holiday,num_unique,Out
ankle-travel,486112-490466,3,holiday,swow,Out
ankle-travel,486112-490466,4,,glove,
ankle-travel,486112-490466,4,,num_unique,
ankle-travel,486112-490466,4,,swow,
ankle-travel,486112-490466,5,,glove,
ankle-travel,486112-490466,5,,num_unique,
ankle-travel,486112-490466,5,,swow,
ankle-travel,486112-490466,6,,glove,
ankle-travel,486112-490466,6,,num_unique,
ankle-travel,486112-490466,6,,swow,
ankle-travel,486112-490466,7,,glove,
ankle-travel,486112-490466,7,,num_unique,
ankle-travel,486112-490466,7,,swow,
ankle-travel,486112-490466,8,,glove,
ankle-travel,486112-490466,8,,num_unique,
ankle-travel,486112-490466,8,,swow,
ankle-travel,486514-466626,1,plane,glove,Out
ankle-travel,486514-466626,1,plane,num_unique,In
ankle-travel,486514-466626,1,plane,swow,Out
ankle-travel,486514-466626,2,heel,glove,Out
ankle-travel,486514-466626,2,heel,num_unique,Out
ankle-travel,486514-466626,2,heel,swow,In
ankle-travel,486514-466626,3,move,glove,Out
ankle-travel,486514-466626,3,move,num_unique,Out
ankle-travel,486514-466626,3,move,swow,Out
ankle-travel,486514-466626,4,,glove,
ankle-travel,486514-466626,4,,num_unique,
ankle-travel,486514-466626,4,,swow,
ankle-travel,486514-466626,5,,glove,
ankle-travel,486514-466626,5,,num_unique,
ankle-travel,486514-466626,5,,swow,
ankle-travel,486514-466626,6,,glove,
ankle-travel,486514-466626,6,,num_unique,
ankle-travel,486514-466626,6,,swow,
ankle-travel,486514-466626,7,,glove,
ankle-travel,486514-466626,7,,num_unique,
ankle-travel,486514-466626,7,,swow,
ankle-travel,486514-466626,8,,glove,
ankle-travel,486514-466626,8,,num_unique,
ankle-travel,486514-466626,8,,swow,
ankle-travel,487223-477222,1,basketball,glove,Out
ankle-travel,487223-477222,1,basketball,num_unique,In
ankle-travel,487223-477222,1,basketball,swow,Out
ankle-travel,487223-477222,2,pivot,glove,Out
ankle-travel,487223-477222,2,pivot,num_unique,Out
ankle-travel,487223-477222,2,pivot,swow,Out
ankle-travel,487223-477222,3,walking,glove,Out
ankle-travel,487223-477222,3,walking,num_unique,In
ankle-travel,487223-477222,3,walking,swow,Out
ankle-travel,487223-477222,4,,glove,
ankle-travel,487223-477222,4,,num_unique,
